simulator,obstacles,agents,timestep,interval,rate,delay_type,map_seed,agent_seed,value,value_lower,value_upper,execution_time,first_agent_arriving,average_timestep_time,average_timestep_time_lower,average_timestep_time_upper
replan,90,20,1,1,0.1,agent,8,7,23.615000000000002,23.43025716504282,23.799742834957183,0.028308089999999998,4.4,0.0063739458333333335,0.005966085765218952,0.006781805901447715
replan,90,20,1,1,0.1,agent,8,8,23.240000000000002,23.03432193058267,23.445678069417333,0.015742970000000002,3.5,0.004461156666666667,0.004250283976571877,0.0046720293567614575
replan,90,20,1,1,0.1,agent,8,9,21.555,21.403765962811452,21.706234037188548,0.029523680000000004,5.4,0.005470423857142857,0.005178235763424164,0.00576261195086155
replan,90,20,1,1,0.1,agent,9,0,20.48,20.277526051720614,20.682473948279387,0.01137697,3.0,0.0037923233333333342,0.003694344670995523,0.0038903019956711454
replan,90,20,1,1,0.1,agent,9,1,20.52,20.327605783066808,20.71239421693319,0.04097122,8.8,0.0046515894722222225,0.004589856452128527,0.004713322492315918
replan,90,20,1,1,0.1,agent,9,2,25.14,24.958556756295025,25.321443243704977,0.013406040000000003,3.3,0.004019158666666666,0.00384072468988101,0.004197592643452323
replan,90,20,1,1,0.1,agent,9,3,30.454999999999995,30.246814615978664,30.663185384021325,0.06644414000000001,12.4,0.005355308814616756,0.005139736858910911,0.0055708807703226
replan,90,20,1,1,0.1,agent,9,4,27.034999999999997,26.846449204255045,27.22355079574495,0.04423992,7.9,0.00561804248015873,0.005123868694231934,0.006112216266085525
replan,90,20,1,1,0.1,agent,9,5,23.490000000000002,23.29063904413158,23.689360955868423,0.01199167,3.1,0.003858568333333333,0.0036849052677679333,0.0040322313988987325
replan,90,20,1,1,0.1,agent,9,6,20.425,20.286728502636574,20.563271497363427,0.04870985,8.4,0.005777617646825397,0.005373242829051421,0.006181992464599373
replan,90,20,1,1,0.1,agent,9,7,24.345,24.119130155479933,24.570869844520065,0.008160726,2.1,0.003835838,0.003568802519135223,0.004102873480864777
replan,90,20,1,1,0.1,agent,9,8,25.810000000000002,25.636567950856527,25.983432049143477,0.023082810000000002,4.5,0.0051188735,0.004892963862738446,0.005344783137261554
replan,90,20,1,1,0.1,agent,9,9,23.964999999999996,23.709260600913986,24.220739399086007,0.039731419999999996,6.5,0.00610709130952381,0.005902825330007316,0.006311357289040303
replan,90,20,1,1,0.2,agent,0,0,25.259999999999998,24.830852098290656,25.68914790170934,0.04112339,7.2,0.005706002063492063,0.0054488318523549725,0.005963172274629154
replan,90,20,1,1,0.2,agent,0,1,24.934999999999995,24.688891116134457,25.181108883865534,0.08843443,11.0,0.007956621840714842,0.006589320586470228,0.009323923094959455
replan,90,20,1,1,0.2,agent,0,2,23.520000000000003,23.25382911992357,23.786170880076437,0.026298090000000003,5.1,0.0051370602380952386,0.00485865533283681,0.005415465143353667
replan,90,20,1,1,0.2,agent,0,3,33.535000000000004,33.176507760750944,33.89349223924906,0.03523846,7.0,0.005006130452380951,0.004838471008416684,0.005173789896345219
replan,90,20,1,1,0.2,agent,0,4,27.395,27.04558396993631,27.74441603006369,0.03652317,7.2,0.005051211142857143,0.004831133397342864,0.005271288888371421
replan,90,20,1,1,0.2,agent,0,5,23.849999999999998,23.4277979944291,24.272202005570897,0.015153709999999997,3.7,0.00394078,0.00331716691103256,0.004564393088967439
replan,90,20,1,1,0.2,agent,0,6,25.044999999999998,24.80097928015893,25.289020719841066,0.049033879999999995,9.0,0.005442788444444445,0.005183345680497974,0.005702231208390917
replan,90,20,1,1,0.2,agent,0,7,26.04,25.80166695398825,26.27833304601175,0.021987459999999997,4.7,0.004633349,0.004407223434351475,0.004859474565648525
replan,90,20,1,1,0.2,agent,0,8,26.665000000000003,26.374396192639196,26.95560380736081,0.012847344,2.5,0.004975457,0.004468605990350696,0.005482308009649304
replan,90,20,1,1,0.2,agent,0,9,24.335,24.021795828683956,24.648204171316046,0.03285592999999999,6.2,0.005288525285714286,0.00517120138555444,0.005405849185874132
replan,90,20,1,1,0.2,agent,1,0,24.61,24.280970383381298,24.9390296166187,0.02833522,6.3,0.004492603904761905,0.0043449192857721985,0.004640288523751611
replan,90,20,1,1,0.2,agent,1,1,31.604999999999997,31.20158197264452,32.008418027355475,0.07027289,10.6,0.00662197457070707,0.006200208323382495,0.007043740818031646
replan,90,20,1,1,0.2,agent,1,2,26.97,26.714177239343105,27.225822760656893,0.04435392,8.8,0.00504786930916306,0.004870499326344225,0.005225239291981895
replan,90,20,1,1,0.2,agent,1,3,30.669999999999998,30.491399384994352,30.848600615005644,0.030472529999999998,6.3,0.004818404547619047,0.004674863410038899,0.004961945685199196
replan,90,20,1,1,0.2,agent,1,4,26.035000000000004,25.83263138804004,26.23736861195997,0.05603001,8.0,0.007000525714285714,0.00661342980311595,0.007387621625455479
replan,90,20,1,1,0.2,agent,1,5,22.32,22.04697471743158,22.59302528256842,0.01398749,3.6,0.0038020266666666663,0.0035298253720842995,0.004074227961249033
replan,90,20,1,1,0.2,agent,1,6,21.990000000000002,21.72726927589189,22.252730724108115,0.025983060000000002,6.2,0.004152813226190476,0.0039845984183762735,0.004321028034004679
replan,90,20,1,1,0.2,agent,1,7,23.82,23.54232846304305,24.097671536956952,0.00127683,1.2,0.00042561,-0.0005371867100341934,0.0013884067100341933
replan,90,20,1,1,0.2,agent,1,8,32.63,32.417924860593345,32.84207513940666,0.055444179999999996,10.9,0.00508217432867133,0.004974107316982191,0.005190241340360469
replan,90,20,1,1,0.2,agent,1,9,26.76,26.45989093897493,27.060109061025074,0.0319797,5.2,0.006111794119047618,0.005885243961178452,0.006338344276916785
replan,90,20,1,1,0.2,agent,2,0,22.205,21.94848361310215,22.461516386897845,0.013298148,3.6,0.003647305333333333,0.0034379354383821366,0.0038566752282845297
replan,90,20,1,1,0.2,agent,2,1,28.155,27.827855086421543,28.48214491357846,0.06527089999999999,10.1,0.006476235035353535,0.006224606130068947,0.006727863940638123
replan,90,20,1,1,0.2,agent,2,2,23.995,23.696481906948733,24.29351809305127,0.04128307999999999,8.0,0.005147550999999999,0.004837379935522071,0.005457722064477927
replan,90,20,1,1,0.2,agent,2,3,31.790000000000003,31.31107284030119,32.26892715969882,0.03721457,7.0,0.0052786148928571424,0.005073470006471069,0.0054837597792432155
replan,90,20,1,1,0.2,agent,2,4,26.5,26.16404448488186,26.83595551511814,0.020653319999999996,3.7,0.005510519166666667,0.005237758513207219,0.005783279820126114
replan,90,20,1,1,0.2,agent,2,5,24.009999999999998,23.598091334201943,24.421908665798053,0.01605085,3.7,0.004238302166666668,0.003945936705031823,0.004530667628301513
replan,90,20,1,1,0.2,agent,2,6,25.990000000000002,25.738322660221037,26.241677339778967,0.028617339999999998,5.3,0.005362160666666667,0.005201351696692109,0.005522969636641224
replan,90,20,1,1,0.2,agent,2,7,26.95,26.705659100153827,27.19434089984617,0.006853717,2.2,0.003001951,0.002683950403976307,0.0033199515960236933
replan,90,20,1,1,0.2,agent,2,8,25.165,24.78122881725184,25.54877118274816,0.03728520999999999,6.2,0.006007672142857143,0.005878942470374975,0.006136401815339311
replan,90,20,1,1,0.2,agent,2,9,25.790000000000003,25.42143881611298,26.158561183887027,0.03237000999999999,6.3,0.005138965761904762,0.00504664635134097,0.005231285172468554
replan,90,20,1,1,0.2,agent,3,0,23.109999999999996,22.854399597282253,23.36560040271774,0.010565433,2.5,0.003991163166666666,0.0032886552093741635,0.004693671123959169
replan,90,20,1,1,0.2,agent,3,1,24.705000000000002,24.426178996819374,24.98382100318063,0.05385217,8.5,0.006343173626984127,0.006190058080975078,0.006496289172993175
replan,90,20,1,1,0.2,agent,3,2,25.44,25.162021473964266,25.717978526035736,0.01979778,4.5,0.004370834666666667,0.0041880476096524425,0.004553621723680891
replan,90,20,1,1,0.2,agent,3,3,31.555,31.257913885591837,31.852086114408163,0.04612657,8.5,0.005428239615800866,0.005097741976767172,0.00575873725483456
replan,90,20,1,1,0.2,agent,3,4,29.15,28.938730722175645,29.361269277824352,0.018858770000000004,3.7,0.005001881666666667,0.004575885168955308,0.005427878164378026
replan,90,20,1,1,0.2,agent,3,5,24.37,24.036081626545382,24.70391837345462,0.03625139,6.8,0.005311890555555554,0.0045347778919827865,0.006089003219128322
replan,90,20,1,1,0.2,agent,3,6,29.659999999999997,29.157606407358326,30.162393592641667,0.06187056,11.5,0.005374722837995338,0.005193857117835161,0.005555588558155515
replan,90,20,1,1,0.2,agent,3,7,27.995000000000005,27.681614339941326,28.308385660058683,0.014196610000000002,3.4,0.004130745,0.003973309042427513,0.0042881809575724865
replan,90,20,1,1,0.2,agent,3,8,27.134999999999998,26.715144470237778,27.554855529762218,0.027989780000000002,5.0,0.005597956,0.005461290977315409,0.005734621022684592
replan,90,20,1,1,0.2,agent,3,9,28.875,28.578968405620948,29.171031594379052,0.04107392,6.3,0.006537732904761904,0.006158854801877169,0.00691661100764664
replan,90,20,1,1,0.2,agent,4,0,24.514999999999997,24.104733823199012,24.92526617680098,0.007942075,2.2,0.0033592899999999996,0.00266477507440259,0.00405380492559741
replan,90,20,1,1,0.2,agent,4,1,23.24,23.05934188868314,23.420658111316857,0.03168451,6.2,0.005087793392857143,0.004801994686493714,0.005373592099220572
replan,90,20,1,1,0.2,agent,4,2,26.445,26.118289888465863,26.771710111534137,0.03762492,5.8,0.00660878442857143,0.003986643253872142,0.009230925603270717
replan,90,20,1,1,0.2,agent,4,3,34.605,34.26340095208721,34.946599047912784,0.06015121999999999,11.0,0.005436841947274946,0.00511711908869123,0.005756564805858662
replan,90,20,1,1,0.2,agent,4,4,32.745,32.43710553445844,33.052894465541556,0.10867563,16.6,0.006559445368937049,0.0062286533108927445,0.0068902374269813535
replan,90,20,1,1,0.2,agent,4,5,27.865,27.559143672774216,28.17085632722578,0.02020582,3.7,0.005358192166666666,0.004998867058441695,0.005717517274891637
replan,90,20,1,1,0.2,agent,4,6,25.135,24.88205504010391,25.387944959896092,0.042296240000000006,7.4,0.005712708285714286,0.005545156616808288,0.0058802599546202835
replan,90,20,1,1,0.2,agent,4,7,27.639999999999997,27.289223776894932,27.990776223105062,0.01427341,3.4,0.0041126949999999995,0.0038592677843830793,0.00436612221561692
replan,90,20,1,1,0.2,agent,4,8,26.589999999999996,26.28240577291653,26.897594227083463,0.02569846,5.1,0.005016099333333334,0.004672448338738631,0.005359750327928036
replan,90,20,1,1,0.2,agent,4,9,24.34,24.032405772916533,24.647594227083466,0.022044509999999996,4.5,0.004856347833333333,0.004640818391802351,0.005071877274864316
replan,90,20,1,1,0.2,agent,5,0,20.990000000000002,20.820715658839735,21.15928434116027,0.025947730000000002,5.3,0.004894938333333333,0.004655060064959775,0.00513481660170689
replan,90,20,1,1,0.2,agent,5,1,27.23,26.935436598521303,27.524563401478698,0.07027305,10.1,0.006685552565656566,0.0034599174104079137,0.009911187720905218
replan,90,20,1,1,0.2,agent,5,2,27.29,27.064539597074177,27.51546040292582,0.028893400000000003,6.1,0.004736090714285714,0.004625226558202501,0.004846954870368927
replan,90,20,1,1,0.2,agent,5,3,31.95,31.699341371871377,32.20065862812862,0.06004166,11.6,0.005178242577866577,0.0050063526602974915,0.005350132495435663
replan,90,20,1,1,0.2,agent,5,4,29.869999999999997,29.48840180775649,30.251598192243506,0.031956130000000006,5.9,0.005429250988095238,0.005184055104302106,0.005674446871888369
replan,90,20,1,1,0.2,agent,5,5,24.234999999999996,23.850119222079424,24.619880777920567,0.02267706,3.7,0.006071223333333333,0.005569855547824552,0.006572591118842114
replan,90,20,1,1,0.2,agent,5,6,23.945,23.75539667967489,24.13460332032511,0.03862904000000001,7.7,0.0050064255476190474,0.004922433744465149,0.005090417350772946
replan,90,20,1,1,0.2,agent,5,7,24.635,24.062453727434306,25.207546272565697,0.0075411259999999996,2.2,0.0033066779999999995,0.002968826746741462,0.003644529253258537
replan,90,20,1,1,0.2,agent,5,8,26.98,26.686403333657406,27.273596666342595,0.01715526,3.5,0.004820988166666667,0.004445944337374704,0.005196031995958629
replan,90,20,1,1,0.2,agent,5,9,25.985000000000003,25.74651789334074,26.223482106659265,0.02740204,5.0,0.005457957785714286,0.005264675221459746,0.005651240349968827
replan,90,20,1,1,0.2,agent,6,0,24.534999999999997,24.174136493100985,24.89586350689901,0.015292900000000002,3.5,0.004331437499999999,0.004091083834910355,0.004571791165089644
replan,90,20,1,1,0.2,agent,6,1,26.645,26.37603996712503,26.913960032874968,0.0703137,9.3,0.007703396553030303,0.005485203558410241,0.009921589547650366
replan,90,20,1,1,0.2,agent,6,2,27.159999999999997,26.695232056052046,27.624767943947948,0.05073105,7.8,0.0065468601785714274,0.006101065690058799,0.006992654667084056
replan,90,20,1,1,0.2,agent,6,3,31.604999999999997,31.33709907749153,31.872900922508464,0.03741955,7.0,0.005343338079365079,0.005125715613508042,0.005560960545222116
replan,90,20,1,1,0.2,agent,6,4,31.52,31.154770773685375,31.885229226314625,0.06298873,10.0,0.0062915487272727265,0.005529468777598334,0.007053628676947119
replan,90,20,1,1,0.2,agent,6,5,22.7,22.502645603747297,22.8973543962527,0.03484165,6.9,0.00503002615079365,0.00485485804216562,0.00520519425942168
replan,90,20,1,1,0.2,agent,6,6,26.945,26.679229959787683,27.210770040212317,0.0620348,11.8,0.005248214325507826,0.005113255495776224,0.005383173155239428
replan,90,20,1,1,0.2,agent,6,7,25.160000000000004,24.88202147396427,25.43797852603574,0.007128361,2.2,0.0031298055,0.002820866516522471,0.003438744483477529
replan,90,20,1,1,0.2,agent,6,8,26.619999999999997,26.024060037412774,27.21593996258722,0.030645429999999994,4.6,0.006652730666666667,0.006447429389833132,0.006858031943500202
replan,90,20,1,1,0.2,agent,6,9,28.085,27.850121456520625,28.319878543479376,0.027270179999999998,5.7,0.004780692523809524,0.004499203506821821,0.005062181540797227
replan,90,20,1,1,0.2,agent,7,0,24.490000000000002,24.185191168885435,24.79480883111457,0.0260945,5.7,0.004531031714285714,0.004219750652128234,0.004842312776443195
replan,90,20,1,1,0.2,agent,7,1,26.189999999999998,25.968997034462838,26.411002965537158,0.06702104,11.1,0.006071311656954157,0.005493084481772785,0.006649538832135529
replan,90,20,1,1,0.2,agent,7,2,24.529999999999998,24.26922430637694,24.790775693623054,0.03193431,6.1,0.005260901369047619,0.0047607821134433995,0.0057610206246518384
replan,90,20,1,1,0.2,agent,7,3,31.945,31.68137806565457,32.20862193434543,0.042886560000000004,8.6,0.004936310946969697,0.004703636615189993,0.005168985278749401
replan,90,20,1,1,0.2,agent,7,4,28.065000000000005,27.7743961926392,28.35560380736081,0.06525714,9.7,0.006702650287878788,0.0064509164884441255,0.00695438408731345
replan,90,20,1,1,0.2,agent,7,5,23.68,23.34523131100147,24.01476868899853,0.01676937,3.7,0.004428016666666667,0.004097393252766339,0.0047586400805669955
replan,90,20,1,1,0.2,agent,7,6,27.170000000000005,26.860379074444012,27.479620925556,0.06205723999999999,10.9,0.005672343894716395,0.005438157833340627,0.0059065299560921635
replan,90,20,1,1,0.2,agent,7,7,25.630000000000003,25.247657515665956,26.01234248433405,0.00117632,1.2,0.0003921066666666666,-0.0004949002378918275,0.0012791135712251608
replan,90,20,1,1,0.2,agent,7,8,28.275,27.832335281524294,28.717664718475703,0.028006120000000002,5.8,0.004794705523809525,0.004580303850702663,0.005009107196916387
replan,90,20,1,1,0.2,agent,7,9,23.79,23.61092247996647,23.96907752003353,0.01776216,3.9,0.0045008466666666665,0.0042646592185044485,0.0047370341148288845
replan,90,20,1,1,0.2,agent,8,0,23.145000000000003,22.898083821470138,23.39191617852987,0.031062830000000003,6.3,0.004903211142857143,0.004490759694513296,0.00531566259120099
replan,90,20,1,1,0.2,agent,8,1,25.165,24.847289710670477,25.48271028932952,0.03573685,7.7,0.004623872718253969,0.004499482343961105,0.004748263092546832
replan,90,20,1,1,0.2,agent,8,2,29.029999999999994,28.69950476536307,29.360495234636918,0.27889676,9.1,0.030151771338383836,0.021392823268868592,0.03891071940789908
replan,90,20,1,1,0.2,agent,8,3,32.67,32.20480406469547,33.13519593530453,0.044835599999999996,8.5,0.005242108181818183,0.005101913162052065,0.0053823032015843
replan,90,20,1,1,0.2,agent,8,4,28.5,28.25976596239004,28.74023403760996,0.041985499999999995,8.4,0.004994928058441558,0.004862559669531057,0.005127296447352059
replan,90,20,1,1,0.2,agent,8,5,26.305,26.021126565471985,26.588873434528015,0.02368874,4.9,0.004809491833333333,0.00467133844255566,0.0049476452241110054
replan,90,20,1,1,0.2,agent,8,6,22.104999999999997,21.80363836194928,22.406361638050715,0.018209190000000004,4.5,0.004029968833333333,0.003897709742039063,0.004162227924627603
replan,90,20,1,1,0.2,agent,8,7,26.685000000000002,26.49644920425505,26.873550795744954,0.028587239999999996,4.7,0.0060528818095238095,0.005685081821927177,0.006420681797120442
replan,90,20,1,1,0.2,agent,8,8,26.525,26.0030535650896,27.046946434910396,0.01740957,3.7,0.004648563666666667,0.004379338700412831,0.004917788632920503
replan,90,20,1,1,0.2,agent,8,9,24.3,24.007956766073345,24.592043233926656,0.03191659,6.2,0.005148643916666667,0.0048488453965247315,0.005448442436808602
replan,90,20,1,1,0.2,agent,9,0,23.189999999999998,22.93832266022103,23.441677339778966,0.010765011,3.0,0.0035883369999999996,0.0034908792518378176,0.0036857947481621816
replan,90,20,1,1,0.2,agent,9,1,23.244999999999997,23.05614788437325,23.433852115626745,0.047137410000000005,9.7,0.004861133785353536,0.004783939080428336,0.004938328490278736
replan,90,20,1,1,0.2,agent,9,2,28.294999999999998,28.000798751932464,28.589201248067532,0.01583515,3.7,0.0042340015,0.004030865042542038,0.004437137957457962
replan,90,20,1,1,0.2,agent,9,3,34.405,34.02405425623102,34.785945743768984,0.06599315,13.3,0.00496313343519226,0.004857311219217098,0.005068955651167421
replan,90,20,1,1,0.2,agent,9,4,30.71,30.37201962165532,31.047980378344683,0.05319058,9.3,0.005699360611111112,0.0052994353193579246,0.006099285902864299
replan,90,20,1,1,0.2,agent,9,5,26.435000000000002,26.191796185865638,26.678203814134367,0.015152180000000001,3.7,0.004012978,0.0037535829668742544,0.004272373033125746
replan,90,20,1,1,0.2,agent,9,6,23.32,23.0862437598501,23.5537562401499,0.052524100000000004,9.1,0.0057811152301587305,0.0053455130210256635,0.0062167174392917975
replan,90,20,1,1,0.2,agent,9,7,27.605,27.08572939097238,28.124270609027622,0.008524584999999998,2.2,0.003737719999999999,0.0033560493399472993,0.004119390660052699
replan,90,20,1,1,0.2,agent,9,8,29.48,29.05404382205901,29.90595617794099,0.027607000000000003,4.8,0.005701434,0.005402833177388206,0.006000034822611794
replan,90,20,1,1,0.2,agent,9,9,27.025,26.679758450430615,27.370241549569382,0.04436089,7.2,0.006157943968253967,0.006028459202504107,0.006287428734003828
replan,90,20,1,1,0.3,agent,0,0,28.690000000000005,28.318748833295494,29.061251166704515,0.04959213,7.8,0.006429549722222222,0.005090753904430986,0.007768345540013458
replan,90,20,1,1,0.3,agent,0,1,28.555,28.174427586136233,28.935572413863767,0.09123902,12.2,0.0074979402747252745,0.00721429209801871,0.007781588451431839
replan,90,20,1,1,0.3,agent,0,2,26.880000000000003,26.32072894651261,27.439271053487396,0.03337301,5.8,0.005768027297619048,0.005355095380088517,0.0061809592151495785
replan,90,20,1,1,0.3,agent,0,3,38.2,37.82982248072721,38.5701775192728,0.04393756,8.2,0.0053203600541125535,0.005178580972391256,0.005462139135833851
replan,90,20,1,1,0.3,agent,0,4,31.535000000000004,30.984993857683595,32.085006142316416,0.04314077000000001,8.1,0.005321692225829725,0.005203625123235252,0.005439759328424198
replan,90,20,1,1,0.3,agent,0,5,27.55,27.184848622823278,27.915151377176723,0.02258034,4.4,0.004857918214285715,0.003672869610920478,0.0060429668176509525
replan,90,20,1,1,0.3,agent,0,6,28.735000000000003,28.314129998245615,29.15587000175439,0.053581100000000007,9.7,0.005520309070707071,0.005386777827112019,0.005653840314302124
replan,90,20,1,1,0.3,agent,0,7,29.869999999999997,29.409101862445347,30.330898137554648,0.02720863,5.4,0.005017852666666666,0.0048429034804662666,0.0051928018528670655
replan,90,20,1,1,0.3,agent,0,8,30.76,30.340229120237584,31.17977087976242,0.018979744,3.2,0.005753330333333334,0.005260254707606804,0.0062464059590598645
replan,90,20,1,1,0.3,agent,0,9,28.195,27.72035112435707,28.66964887564293,0.03498079999999999,6.8,0.005144340833333334,0.004979994149831061,0.005308687516835606
replan,90,20,1,1,0.3,agent,1,0,28.1,27.792775699962082,28.40722430003792,0.03333303,7.0,0.004739454892857142,0.004534617805824848,0.004944291979889436
replan,90,20,1,1,0.3,agent,1,1,36.355000000000004,35.959409858869044,36.750590141130964,0.08163517,12.5,0.0065075750592740594,0.0062850940009902805,0.006730056117557838
replan,90,20,1,1,0.3,agent,1,2,31.165,30.903761382523655,31.426238617476344,0.050096020000000005,9.7,0.00515122242016317,0.004976483296506782,0.0053259615438195585
replan,90,20,1,1,0.3,agent,1,3,35.15,34.72111716805141,35.57888283194859,0.03976006,7.7,0.0051337064166666665,0.004895389848408058,0.005372022984925275
replan,90,20,1,1,0.3,agent,1,4,29.669999999999998,29.337788786877763,30.002211213122234,0.07222243999999998,9.3,0.007793087238095238,0.006986748772378936,0.00859942570381154
replan,90,20,1,1,0.3,agent,1,5,26.0,25.76697463055047,26.23302536944953,0.017798559999999998,4.1,0.004274225476190476,0.0038737730842966635,0.004674677868084289
replan,90,20,1,1,0.3,agent,1,6,25.249999999999996,24.93275984559145,25.567240154408545,0.03362046,7.6,0.004397358964285714,0.004239554073484517,0.004555163855086912
replan,90,20,1,1,0.3,agent,1,7,27.410000000000004,27.113225058338656,27.70677494166135,0.001835292,1.3,0.0007081193333333335,-0.00038205775602240906,0.001798296422689076
replan,90,20,1,1,0.3,agent,1,8,37.305,36.90940985886904,37.70059014113096,0.06242278999999999,12.4,0.005034059317640692,0.004939973928562996,0.005128144706718388
replan,90,20,1,1,0.3,agent,1,9,31.015000000000004,30.614552742821385,31.415447257178624,0.0380042,5.6,0.006754074321428572,0.0063456248837612615,0.007162523759095882
replan,90,20,1,1,0.3,agent,2,0,25.490000000000002,25.127662331184737,25.852337668815267,0.016091639999999997,4.0,0.003941120499999999,0.0036576856778329837,0.004224555322167015
replan,90,20,1,1,0.3,agent,2,1,32.56,32.052258949406344,33.06774105059366,0.07121769,11.4,0.0062623670379620385,0.006016598181119322,0.0065081358948047546
replan,90,20,1,1,0.3,agent,2,2,27.675,27.157429404921466,28.192570595078536,0.048351,8.9,0.005417916244949495,0.005078179308700829,0.00575765318119816
replan,90,20,1,1,0.3,agent,2,3,36.12500000000001,35.887593218939,36.36240678106101,0.041919069999999996,8.2,0.005096175303030303,0.00489181445090722,0.005300536155153386
replan,90,20,1,1,0.3,agent,2,4,30.68,30.177493242903097,31.182506757096903,0.02320676,3.9,0.005880110833333333,0.005570451321436391,0.006189770345230275
replan,90,20,1,1,0.3,agent,2,5,27.26,26.81173504025366,27.708264959746344,0.022330370000000002,4.4,0.004924673214285714,0.004488690086574917,0.005360656341996511
replan,90,20,1,1,0.3,agent,2,6,29.8,29.42714415884123,30.17285584115877,0.03602912,6.5,0.005531509634920636,0.0054325628136961835,0.005630456456145088
replan,90,20,1,1,0.3,agent,2,7,30.965000000000003,30.48867697813553,31.441323021864477,0.009464164,2.6,0.0034485494999999997,0.00297072167435478,0.003926377325645219
replan,90,20,1,1,0.3,agent,2,8,28.779999999999994,28.279477314783037,29.28052268521695,0.040384649999999994,7.1,0.005669600456349206,0.005482122501994541,0.005857078410703871
replan,90,20,1,1,0.3,agent,2,9,29.689999999999998,29.24141804356617,30.138581956433825,0.03864127,6.9,0.0055997317857142855,0.005427314561241972,0.005772149010186599
replan,90,20,1,1,0.3,agent,3,0,26.305,25.7567022769743,26.8532977230257,0.008958081000000001,2.7,0.0030502503333333336,0.0024971120711922497,0.0036033885954744175
replan,90,20,1,1,0.3,agent,3,1,28.28,27.9573395823954,28.602660417604604,0.06300995000000001,9.9,0.006358414787878788,0.006102545644294963,0.006614283931462613
replan,90,20,1,1,0.3,agent,3,2,29.104999999999997,28.736959860013833,29.47304013998616,0.02354757,5.1,0.004597429,0.004432384447982138,0.0047624735520178626
replan,90,20,1,1,0.3,agent,3,3,36.08,35.60572562448294,36.55427437551705,0.04799175,9.3,0.00514193017857143,0.004984071635990728,0.005299788721152132
replan,90,20,1,1,0.3,agent,3,4,33.53,33.04593595379831,34.01406404620169,0.01930224,3.9,0.004883218333333333,0.004547678694906764,0.005218757971759902
replan,90,20,1,1,0.3,agent,3,5,28.255000000000003,27.908443396320006,28.60155660368,0.04519284,8.1,0.005527400857142858,0.004975970191008478,0.006078831523277237
replan,90,20,1,1,0.3,agent,3,6,34.15500000000001,33.72629949858397,34.58370050141605,0.08510398999999999,13.3,0.006447115998626372,0.005714218781040852,0.007180013216211893
replan,90,20,1,1,0.3,agent,3,7,32.144999999999996,31.742287311111046,32.54771268888894,0.01688323,3.9,0.004275638071428571,0.004061332758992833,0.00448994338386431
replan,90,20,1,1,0.3,agent,3,8,30.93,30.502378493251175,31.357621506748824,0.03385749,5.9,0.0057184409999999995,0.005537302563320627,0.005899579436679372
replan,90,20,1,1,0.3,agent,3,9,33.47500000000001,33.107810552796664,33.84218944720335,0.044169730000000004,6.9,0.0063540226190476196,0.0059064514847521525,0.006801593753343087
replan,90,20,1,1,0.3,agent,4,0,28.004999999999995,27.58704473940036,28.422955260599633,0.011513632999999999,2.7,0.0038531476666666662,0.0030187851027437982,0.004687510230589534
replan,90,20,1,1,0.3,agent,4,1,26.52,26.354623400522716,26.685376599477284,0.03788529,7.2,0.005260928333333334,0.004958370384491837,0.005563486282174831
replan,90,20,1,1,0.3,agent,4,2,30.205000000000002,29.58492084694818,30.825079153051824,0.03509602,6.5,0.005363534904761906,0.004457431955032617,0.006269637854491195
replan,90,20,1,1,0.3,agent,4,3,39.795,39.556875795653454,40.03312420434655,0.06735211999999999,12.5,0.005366420280651538,0.005230419391381424,0.005502421169921652
replan,90,20,1,1,0.3,agent,4,4,37.599999999999994,37.02006556887694,38.17993443112305,0.113646,18.7,0.006089633040075679,0.005889329816347906,0.0062899362638034525
replan,90,20,1,1,0.3,agent,4,5,31.855,31.428960401017115,32.281039598982886,0.02467297,4.4,0.005483587976190476,0.005158857595284422,0.005808318357096531
replan,90,20,1,1,0.3,agent,4,6,28.77,28.460379074444006,29.079620925555993,0.0481916,8.3,0.005793537855339106,0.005643695602183276,0.005943380108494935
replan,90,20,1,1,0.3,agent,4,7,31.78,31.304827320043636,32.25517267995637,0.018159500000000002,3.9,0.004575146166666667,0.004195752803829641,0.004954539529503693
replan,90,20,1,1,0.3,agent,4,8,30.46,29.875232494974405,31.044767505025597,0.0314291,6.0,0.005153438753968254,0.004813498948641507,0.005493378559295001
replan,90,20,1,1,0.3,agent,4,9,28.064999999999998,27.687954955371403,28.442045044628593,0.026409010000000004,5.0,0.005217851095238095,0.00496827315653011,0.0054674290339460805
replan,90,20,1,1,0.3,agent,5,0,24.125,23.703387603502605,24.546612396497395,0.027786669999999996,5.6,0.004940665285714286,0.004743891618896669,0.0051374389525319026
replan,90,20,1,1,0.3,agent,5,1,31.43,30.99807868707942,31.86192131292058,0.08660313,11.2,0.007704702821289822,0.006030804040410513,0.009378601602169129
replan,90,20,1,1,0.3,agent,5,2,31.419999999999998,30.940361033379236,31.89963896662076,0.034724899999999996,6.9,0.005022236261904762,0.004881712211805717,0.005162760312003807
replan,90,20,1,1,0.3,agent,5,3,36.885,36.538607505055936,37.23139249494406,0.07525206,13.5,0.0055411301259141186,0.005225422837111373,0.005856837414716864
replan,90,20,1,1,0.3,agent,5,4,34.36,33.5663083696658,35.1536916303342,0.039752670000000004,6.6,0.006011880476190476,0.0058067115127128305,0.006217049439668121
