timing,simulator,obstacles,agents,k_neighbor,map_name,delay_start,delay_interval,delay_ratio,delay_type,makespan,soc,total_time,makespan_time,feasibility,cycle,execution_time,first_agent_arriving,cycle_count,cycle_agents,unblocked_agents,feasibility_count,feasibility_type_a,feasibility_type_b,feasibility_type_c,average_timestep_time,average_feasibility_time,average_cycle_time,average_feasibility_unsettled,average_feasibility_loop,average_feasibility_topo,average_feasibility_recursion,makespan_lower,makespan_upper,soc_lower,soc_upper,average_timestep_time_lower,average_timestep_time_upper,makespan_time_lower,makespan_time_upper,partial_replan_count,partial_replan_time,full_replan_count,full_replan_time,data_points,all_node_pairs,fixed_node_pairs,added_node_pairs
discrete,replan_1.1,0,30,2,22-57,0,20,0.1,agent,122.37629937629937,76.38350769230769,2.685135654885655,0.02209452962119054,heuristic,proposed,2.039587708939709,50.854469854469855,0.0,0.0,0.0,0.0,0,0,0,0.039690479204233096,0.0,0.0,0.0,0.0,0.0,0.0,120.908882580888,123.84371617171074,76.04925171849142,76.71776366612396,0.030429341442377945,0.04895161696608825,0.018072542392478044,0.02611651684990304,0,0,0,0,481,0.0,0.0,0.0
discrete,default,0,40,2,22-57,0,0,0.1,agent,75.74,61.301,0.00044377837,5.8671726144625786e-06,heuristic,proposed,0.0,49.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.52978593309469,75.9502140669053,61.227615629873895,61.37438437012611,0.0,0.0,5.774606757345112e-06,5.959738471580045e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,online_opt,0,40,2,22-57,0,0,0.1,agent,76.08,61.379,11.28662852,0.148286090893329,heuristic,proposed,11.26775544,49.6,49.6,1612.22,1896.66,92.44,0,0,0,0.22751815926111346,0.12315622341807403,0.22751815926111346,0.0,0.0,0.0,0.0,75.81799933533331,76.34200066466668,61.30637804951417,61.45162195048582,0.22052769291353333,0.2345086256086936,0.14379904136019914,0.15277314042645887,0,0,0,0,500,,,
discrete,replan_1.1,0,40,2,22-57,0,0,0.1,agent,75.74,61.301,0.00044087190999999996,5.8267802115216115e-06,heuristic,proposed,0.0,49.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.52978593309469,75.9502140669053,61.227615629873895,61.37438437012611,0.0,0.0,5.740374686407136e-06,5.913185736636087e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,default,0,40,2,22-57,0,1,0.1,agent,91.18181818181819,71.92763929618769,0.0006863672639296186,7.530635141035203e-06,heuristic,proposed,0.0,54.483870967741936,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.78752997290623,91.57610639073015,71.79653306327337,72.05874552910201,0.0,0.0,7.285156432383343e-06,7.776113849687063e-06,0,0,0,0,341,0.0,0.0,0.0
discrete,online_opt,0,40,2,22-57,0,1,0.1,agent,90.0909090909091,71.31693548387096,13.297927976539588,0.14731668979681467,heuristic,proposed,13.263055718475071,54.41935483870968,54.41935483870968,1541.2844574780058,1976.958944281525,103.95601173020528,0,0,0,0.24384817624862648,0.12933685622597527,0.24384817624862648,0.0,0.0,0.0,0.0,89.6922670179312,90.48955116388699,71.19272437324778,71.44114659449414,0.2351359225683294,0.2525604299289235,0.14221747246031144,0.1524159071333179,0,0,0,0,341,,,
discrete,replan_1.1,0,40,2,22-57,0,1,0.1,agent,92.72434017595307,72.87082111436949,6.396578914956011,0.06860488703795718,heuristic,proposed,5.89974853372434,55.11436950146628,0.0,0.0,0.0,0.0,0,0,0,0.10631354964699279,0.0,0.0,0.0,0.0,0.0,0.0,92.2596084171143,93.18907193479185,72.7109201339555,73.03072209478348,0.08616761042696637,0.1264594888670192,0.0566407981776299,0.08056897589828446,0,0,0,0,341,0.0,0.0,0.0
discrete,default,0,40,2,22-57,0,10,0.1,agent,127.00574712643679,85.7592672413793,0.0006125678275862069,4.8600601966633686e-06,heuristic,proposed,0.0,51.87068965517241,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.62236007037973,128.38913418249385,85.25042824198503,86.26810624077358,0.0,0.0,4.742119320518561e-06,4.978001072808176e-06,0,0,0,0,348,0.0,0.0,0.0
discrete,online_opt,0,40,2,22-57,0,10,0.1,agent,119.49425287356321,79.5125,17.46431672413793,0.1476378262668922,heuristic,proposed,17.099777787356324,51.020114942528735,51.020114942528735,1373.7356321839081,1709.051724137931,144.22701149425288,0,0,0,0.33543943220951633,0.12823312377444787,0.33543943220951633,0.0,0.0,0.0,0.0,118.17536762679799,120.81313812032843,79.16529710725486,79.85970289274515,0.3224199912976475,0.3484588731213852,0.14184421891050342,0.153431433623281,0,0,0,0,348,,,
discrete,replan_1.1,0,40,2,22-57,0,10,0.1,agent,116.16091954022988,78.33433908045977,6.6595672988505745,0.056912323265399724,heuristic,proposed,5.82484625,51.672413793103445,0.0,0.0,0.0,0.0,0,0,0,0.11303446845973329,0.0,0.0,0.0,0.0,0.0,0.0,114.91760146135229,117.40423761910748,78.03434933836782,78.63432882255172,0.09006578761202963,0.13600314930743695,0.046829289059441614,0.06699535747135783,0,0,0,0,348,0.0,0.0,0.0
discrete,default,0,40,2,22-57,0,20,0.1,agent,157.3050847457627,98.67224576271188,0.000652668627118644,4.203935262043201e-06,heuristic,proposed,0.0,51.65819209039548,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.70635458503207,159.90381490649335,97.59850248369844,99.74598904172532,0.0,0.0,4.093652338548224e-06,4.314218185538178e-06,0,0,0,0,354,0.0,0.0,0.0
discrete,online_opt,0,40,2,22-57,0,20,0.1,agent,145.7316384180791,85.6899011299435,20.444618305084745,0.14099142801767983,heuristic,proposed,19.438255028248587,50.567796610169495,50.567796610169495,1346.050847457627,1656.7118644067796,176.454802259887,0,0,0,0.38406285836676,0.12102276219309493,0.38406285836676,0.0,0.0,0.0,0.0,143.3939247597151,148.06935207644307,85.0379493189116,86.34185294097539,0.36462032924771126,0.4035053874858088,0.1341485876291108,0.14783426840624886,0,0,0,0,354,,,
discrete,replan_1.1,0,40,2,22-57,0,20,0.1,agent,139.28248587570621,81.88679378531073,6.901423757062147,0.05052891161750195,heuristic,proposed,5.886717378531074,51.00282485875706,0.0,0.0,0.0,0.0,0,0,0,0.11507398956612161,0.0,0.0,0.0,0.0,0.0,0.0,137.28833559224128,141.27663615917115,81.41618233994716,82.3574052306743,0.08999368301327966,0.14015429611896355,0.04076982838298477,0.060287994852019126,0,0,0,0,354,0.0,0.0,0.0
